region,sigungu,category,item_name,application_status,valid_application_count,application_numbers,trademark_names,lgst_values
전라남도,진도군,유형유산,상만리 비자나무,미출원,0,,,
전라남도,진도군,유형유산,쌍계사 목조석가여래삼존좌상,미출원,0,,,
전라남도,진도군,유형유산,쌍계사 상록수림,미출원,0,,,
전라남도,진도군,유형유산,쌍계사대웅전,미출원,0,,,
전라남도,진도군,유형유산,용장사석불좌상,미출원,0,,,
전라남도,진도군,유형유산,용장성,미출원,0,,,
전라남도,진도군,유형유산,전왕온의묘,미출원,0,,,
전라남도,진도군,유형유산,제5로 직봉 - 진도 첨찰산 봉수 유적,미출원,0,,,
전라남도,진도군,유형유산,진도 고니류 도래지,미출원,0,,,
전라남도,진도군,유형유산,진도 관매도 후박나무,미출원,0,,,
전라남도,진도군,유형유산,진도 금갑진성,미출원,0,,,
전라남도,진도군,유형유산,진도 금골산 오층석탑,미출원,0,,,
전라남도,진도군,유형유산,진도 남도진성,미출원,0,,,
전라남도,진도군,유형유산,진도 동거차도 유문암질 단괴,미출원,0,,,
전라남도,진도군,유형유산,진도 상만리 비자나무,미출원,0,,,
전라남도,진도군,유형유산,진도 쌍계사 목조석가여래삼존좌상,미출원,0,,,
전라남도,진도군,유형유산,진도 쌍계사 상록수림,미출원,0,,,
전라남도,진도군,유형유산,진도 용장성,미출원,0,,,
전라남도,진도군,유형유산,진도 운림산방,미출원,0,,,
전라남도,진도군,유형유산,진도 첨찰산 봉수「제5로 직봉」,미출원,0,,,
전라남도,진도군,유형유산,진도 청용사 소장 불교전적,미출원,0,,,
전라남도,진도군,유형유산,진도남동리쌍운교및단운교,미출원,0,,,
전라남도,진도군,유형유산,진도망금산관방성,미출원,0,,,
전라남도,진도군,유형유산,진도상만리오층석탑,미출원,0,,,
전라남도,진도군,유형유산,진도쌍계사시왕전목조지장보살상,미출원,0,,,
전라남도,진도군,유형유산,진도읍성,미출원,0,,,
전라남도,진도군,유형유산,진도의 진도개,미출원,0,,,
전라남도,진도군,유형유산,진도의바닷길,미출원,0,,,
전라남도,진도군,유형유산,진도정유재란순절묘역,미출원,0,,,
전라남도,진도군,유형유산,진도초하리무환자나무,미출원,0,,,
전라남도,진도군,유형유산,진도칠전리학계철비,미출원,0,,,
전라남도,진도군,유형유산,진도칠전리학계철비와 노암재,미출원,0,,,
전라남도,진도군,유형유산,진도향교,미출원,0,,,
전라남도,진도군,유형유산,청용사 소장 불교전적,미출원,0,,,
전라남도,진도군,유형유산,진도의 바닷길,유효출원,1,4020060030664,신비의 바닷길,등록
전라남도,진도군,무형유산,강강술래,미출원,0,,,
전라남도,진도군,무형유산,남도들노래,미출원,0,,,
전라남도,진도군,무형유산,남도잡가,미출원,0,,,
전라남도,진도군,무형유산,다시래기,미출원,0,,,
전라남도,진도군,무형유산,조도닻배노래,미출원,0,,,
전라남도,진도군,무형유산,진도 만가,미출원,0,,,
전라남도,진도군,무형유산,진도 소포리 길쌈노래,미출원,0,,,
전라남도,진도군,무형유산,진도다시래기,미출원,0,,,
전라남도,진도군,무형유산,진도만가,미출원,0,,,
전라남도,진도군,무형유산,진도북놀이,미출원,0,,,
전라남도,진도군,무형유산,진도소포걸군농악,미출원,0,,,
전라남도,진도군,무형유산,진도씻김굿,미출원,0,,,
전라남도,진도군,무형유산,진도아리랑,유효출원,6,4020160009100|4020160009102|4020160009103|4020160009104|4020160009107|4020160009108,보배섬 진도 아리랑|진도 아리랑 보배섬 진도,등록
전라남도,진도군,무형유산,진도홍주,유효출원,4,4020240050128|4120090019489|4120090019492|4420060000002,에오스 수제초콜릿 40&60 진도홍주초콜릿|진도홍주|홍주의 날|홍주촌,등록
전라남도,진도군,문화축제,명량대첩축제,미출원,0,,,
전라남도,진도군,문화축제,진도신비의바닷길축제,미출원,0,,,
전라남도,진도군,문화축제,진도군 보배섬 문화예술제,유효출원,4,4020160000000|4020220000000|4020240000000|4220110000000,보배섬|보배섬 진도|보배섬 진도 아리랑|이덕리 차 문화·산업연구소|진도 아리랑 보배섬 진도,공고|등록|출원
전라남도,함평군,특산품,꾸지뽕,미출원,0,,,
전라남도,함평군,특산품,발아현미시리얼,미출원,0,,,
전라남도,함평군,특산품,야생차,미출원,0,,,
전라남도,함평군,특산품,어성초,미출원,0,,,
전라남도,함평군,특산품,왕골돗자리,미출원,0,,,
전라남도,함평군,특산품,함평왕골돗자리,미출원,0,,,
전라남도,함평군,특산품,고춧가루,유효출원,9,4019990007808|4020050025271|4020050025273|4020050025274|4020050025275|4020090054200|4020130043435|4020150019366|4020160014973,고추랑 나비랑|나비고을|나비고추|나비골|나비뜰|나비랑 고추랑|청춘의 매운맛|함뜰안|함평천지,등록
전라남도,함평군,특산품,나비랑여문쌀,유효출원,41,4019990007808|4020010043109|4020030000725|4020030035191|4020050035965|4020060062743|4020060062746|4020060062748|4020060062750|4020090054200|4020100022532|4020110042573|4020120002231|4020150004355|4020150004368|4020150019366|4020160012700|4020160014970|4020160018608|4020160030720|4020160099842|4020200084147|4020210170556|4020210193040|4020210234491|4020220105625|4020230139859|4020240070479|4020240210003|4020240230965|4020250057471|4020250078552|4020250078576|4020250078607|4020250084422|4020250084435|4020250159118|4020250216683|4020250216684|4020250222604|4020250238095,ㅁㅅㄸ|강운홍지마을 기러기가 쉬어가는 마을 풍수지리설상 마을의 산이 기러기 형이며 터는 못 형이라 하여 홍(홍)자와 지(지)자를 따서 마을 이름을 홍지(홍지)라 부르게 되었다 전남애 유기농생태마을|건강담은|꽃무릇 쌀|나비 햇살미|나비고을|나비뜰|나비랑 여문쌀|나비애|닥터당고|닥터유당고|리보라이스|리보라이스 미|만석뜰|말많은친구|말없는친구|봄담은|부지런한 함평아재네 꾸러미|석두쟁이|아침애바요 씨로장생|우렁각시|응당|자희향|찐생비|참옻가|철성애 함평|청춘미인|풍요로|함뜰안|함평 나비쌀|함평 천지|함평건강쑥떡|함평천지|함평천지나비|함평천지쌀|함평푸드잇|햇맘|호암떡집|호암떡집 since 1978,공고|등록|출원
전라남도,함평군,특산품,나비쌀,유효출원,41,4019990007808|4020010043109|4020030000725|4020030035191|4020050035965|4020060062743|4020060062746|4020060062748|4020060062750|4020090054200|4020100022532|4020110042573|4020120002231|4020150004355|4020150004368|4020150019366|4020160012700|4020160014970|4020160018608|4020160030720|4020160099842|4020200084147|4020210170556|4020210193040|4020210234491|4020220105625|4020230139859|4020240070479|4020240210003|4020240230965|4020250057471|4020250078552|4020250078576|4020250078607|4020250084422|4020250084435|4020250159118|4020250216683|4020250216684|4020250222604|4020250238095,ㅁㅅㄸ|강운홍지마을 기러기가 쉬어가는 마을 풍수지리설상 마을의 산이 기러기 형이며 터는 못 형이라 하여 홍(홍)자와 지(지)자를 따서 마을 이름을 홍지(홍지)라 부르게 되었다 전남애 유기농생태마을|건강담은|꽃무릇 쌀|나비 햇살미|나비고을|나비뜰|나비랑 여문쌀|나비애|닥터당고|닥터유당고|리보라이스|리보라이스 미|만석뜰|말많은친구|말없는친구|봄담은|부지런한 함평아재네 꾸러미|석두쟁이|아침애바요 씨로장생|우렁각시|응당|자희향|찐생비|참옻가|철성애 함평|청춘미인|풍요로|함뜰안|함평 나비쌀|함평 천지|함평건강쑥떡|함평천지|함평천지나비|함평천지쌀|함평푸드잇|햇맘|호암떡집|호암떡집 since 1978,공고|등록|출원
전라남도,함평군,특산품,나비햇살미,유효출원,41,4019990007808|4020010043109|4020030000725|4020030035191|4020050035965|4020060062743|4020060062746|4020060062748|4020060062750|4020090054200|4020100022532|4020110042573|4020120002231|4020150004355|4020150004368|4020150019366|4020160012700|4020160014970|4020160018608|4020160030720|4020160099842|4020200084147|4020210170556|4020210193040|4020210234491|4020220105625|4020230139859|4020240070479|4020240210003|4020240230965|4020250057471|4020250078552|4020250078576|4020250078607|4020250084422|4020250084435|4020250159118|4020250216683|4020250216684|4020250222604|4020250238095,ㅁㅅㄸ|강운홍지마을 기러기가 쉬어가는 마을 풍수지리설상 마을의 산이 기러기 형이며 터는 못 형이라 하여 홍(홍)자와 지(지)자를 따서 마을 이름을 홍지(홍지)라 부르게 되었다 전남애 유기농생태마을|건강담은|꽃무릇 쌀|나비 햇살미|나비고을|나비뜰|나비랑 여문쌀|나비애|닥터당고|닥터유당고|리보라이스|리보라이스 미|만석뜰|말많은친구|말없는친구|봄담은|부지런한 함평아재네 꾸러미|석두쟁이|아침애바요 씨로장생|우렁각시|응당|자희향|찐생비|참옻가|철성애 함평|청춘미인|풍요로|함뜰안|함평 나비쌀|함평 천지|함평건강쑥떡|함평천지|함평천지나비|함평천지쌀|함평푸드잇|햇맘|호암떡집|호암떡집 since 1978,공고|등록|출원
전라남도,함평군,특산품,된장&청국장,유효출원,14,4019990007808|4020030000725|4020090054200|4020130043435|4020150019366|4020160012700|4020160018607|4020200049375|4020200052389|4020210236787|4020220213891|4020220223277|4020230138176|4020240235690,나비골|나비뜰|나왔소 함평천지전통시장 SINCE 1770|남강수산민물장어|똑참|아궁이|참옻가|철성애 함평|함뜰안|함평 생 비빔밥|함평 천지|함평애푸드|함평천지,등록
전라남도,함평군,특산품,딸기,유효출원,8,4019990007807|4019990007809|4020030000728|4020030035195|4020040024145|4020040024146|4020120002229|4020250239265,나비고을|참견쟁이|함평 천지|함평천지,등록|출원
전라남도,함평군,특산품,무화과&잼,유효출원,11,4020030035195|4020040024146|4020090054200|4020120002229|4020150009640|4020150019365|4020220157896|4020240210003|4020250209831|4020250238095|4020250239265,강운홍지마을 기러기가 쉬어가는 마을 풍수지리설상 마을의 산이 기러기 형이며 터는 못 형이라 하여 홍(홍)자와 지(지)자를 따서 마을 이름을 홍지(홍지)라 부르게 되었다 전남애 유기농생태마을|꽃들애 무화과 애|나비고을|나비뜰|무화픽|옥진주 함평 토종다래|참견쟁이|함뜰안|함평 천지|함평푸드잇,등록|출원
전라남도,함평군,특산품,미니밤호박&단호박,유효출원,12,4019990007807|4019990007809|4020030035195|4020040024145|4020100022532|4020120002233|4020160030720|4020160037022|4020180096888|4020210080074|4020240227339|4820140000001,나비고을|부지런한 함평아재네 꾸러미|열매수|함평 천지|함평단호박|함평천지|햇맘|황금나비,공고|등록
전라남도,함평군,특산품,배,유효출원,25,4020000056565|4020000056567|4020140058901|4020160030720|4020170076848|4020190141772|4020210193041|4020210242076|4020220033617|4020220040061|4020220105626|4020220114484|4020220137850|4020220218830|4020230015058|4020240086182|4020240209994|4020240230009|4020240239224|4020250078562|4020250078589|4020250078621|4020250084434|4020250084445|4120160023725,건강담은|나봉주 황칠이야기|나비촌|반갑다 돼지야|봄담은|부지런한 함평아재네 꾸러미|소갈치킨|썸맥|엄마의 마음으로 만들어 낸 아이참조아|요즘밀키트|월야 월야88 월야88민물장어|자희향|조남기 함평 장어랜드|찐생비|첨단 돌솥감자탕|태리온|투게더N투데이|함평건강쑥떡|함평한우 육 해월다함|호암떡집|호암떡집 since 1978|활력엔용|황옥순 전주식당 since 1980 백년,공고|등록|출원
전라남도,함평군,특산품,"벌꿀,로열제리",유효출원,4,4020030000728|4020160018608|4020190166940|4020220105625,꿀벌부부 불갑산꿀벌농장|자희향|참옻가|함평 천지,등록
전라남도,함평군,특산품,사과,유효출원,19,4019990007807|4019990007809|4020030000728|4020030035195|4020040024145|4020040024146|4020100022532|4020150004362|4020150004364|4020150047336|4020150047338|4020160018608|4020170027066|4020180006537|4020180006544|4020180006547|4020180096888|4020220105625|4020230221979,나비고을|말많은친구|말없는친구|아메존|자희향|잔대요|조을수록|좋을수록|참옻가|천지명인|천지명인 분말식초|함평 천지|함평 천지명인|함평천지|햇맘,등록
전라남도,함평군,특산품,새송이버섯,유효출원,1,4020170168640,상만영농조합법인,등록
전라남도,함평군,특산품,"생도라지,도라지가루",유효출원,1,4020240227339,열매수,공고
전라남도,함평군,특산품,양파즙,유효출원,1,4020180096888,,등록
전라남도,함평군,특산품,오디,유효출원,3,4020150004355|4020150004368|4020150019365,말많은친구|말없는친구|함뜰안,등록
전라남도,함평군,특산품,오이,유효출원,5,4019990007807|4019990007809|4020030035195|4020040024145|4020100022532,나비고을|함평 천지|함평천지|햇맘,등록
전라남도,함평군,특산품,요구르트&치즈,유효출원,4,4020090054200|4020170137271|4020240177403|4020240192994,나비뜰|들품 PORK|뽀두유|용정목장,공고|등록
전라남도,함평군,특산품,우렁색시미,유효출원,41,4019990007808|4020010043109|4020030000725|4020030035191|4020050035965|4020060062743|4020060062746|4020060062748|4020060062750|4020090054200|4020100022532|4020110042573|4020120002231|4020150004355|4020150004368|4020150019366|4020160012700|4020160014970|4020160018608|4020160030720|4020160099842|4020200084147|4020210170556|4020210193040|4020210234491|4020220105625|4020230139859|4020240070479|4020240210003|4020240230965|4020250057471|4020250078552|4020250078576|4020250078607|4020250084422|4020250084435|4020250159118|4020250216683|4020250216684|4020250222604|4020250238095,ㅁㅅㄸ|강운홍지마을 기러기가 쉬어가는 마을 풍수지리설상 마을의 산이 기러기 형이며 터는 못 형이라 하여 홍(홍)자와 지(지)자를 따서 마을 이름을 홍지(홍지)라 부르게 되었다 전남애 유기농생태마을|건강담은|꽃무릇 쌀|나비 햇살미|나비고을|나비뜰|나비랑 여문쌀|나비애|닥터당고|닥터유당고|리보라이스|리보라이스 미|만석뜰|말많은친구|말없는친구|봄담은|부지런한 함평아재네 꾸러미|석두쟁이|아침애바요 씨로장생|우렁각시|응당|자희향|찐생비|참옻가|철성애 함평|청춘미인|풍요로|함뜰안|함평 나비쌀|함평 천지|함평건강쑥떡|함평천지|함평천지나비|함평천지쌀|함평푸드잇|햇맘|호암떡집|호암떡집 since 1978,공고|등록|출원
전라남도,함평군,특산품,잡곡,유효출원,3,4020210234491|4020250216683|4020250216684,ㅁㅅㄸ|리보라이스 미|만석뜰,등록|출원
전라남도,함평군,특산품,전통감물염색,유효출원,2,4020210047071|4020210047072,색광 색광|색광의 빛남 빛남,등록
전라남도,함평군,특산품,천연황토염색,유효출원,2,4020210047071|4020210047072,색광 색광|색광의 빛남 빛남,등록
전라남도,함평군,특산품,토마토,유효출원,10,4019990007807|4019990007809|4020030035195|4020040024145|4020040024146|4020090054200|4020150004362|4020150004364|4020230139860|4020250239265,나비고을|나비뜰|나비애|말많은친구|말없는친구|참견쟁이|함평 천지|함평천지,등록|출원
전라남도,함평군,특산품,팽이버섯,유효출원,1,4020180071080,빛나라 갈빛팽이,등록
전라남도,함평군,특산품,표고버섯,유효출원,5,4019990007807|4019990007809|4020030035195|4020040024145|4020170168640,나비고을|상만영농조합법인|함평 천지|함평천지,등록
전라남도,함평군,특산품,한과류,유효출원,28,4020100022532|4020120002229|4020120002231|4020120002233|4020120061146|4020140056392|4020150056771|4020160011399|4020160030720|4020160033340|4020160099842|4020160118725|4020180071080|4020210080074|4020210236787|4020210262434|4020220157896|4020230073279|4020230139860|4020230186571|4020240210003|4020240210004|4020250057216|4020250081587|4020250209831|4020250238095|4020250239265|4020250241563,강운홍지마을 기러기가 쉬어가는 마을 풍수지리설상 마을의 산이 기러기 형이며 터는 못 형이라 하여 홍(홍)자와 지(지)자를 따서 마을 이름을 홍지(홍지)라 부르게 되었다 전남애 유기농생태마을|나비고을|나비고을 한과 명품한과|나비애|내몸지기|무화픽|바육|부지런한 함평아재네 꾸러미|브래지어|빛나라 갈빛팽이|뿌파|산들품은 푸드|아침애바요 씨로장생|양림 해오름 농장|열정농부|옥진주 함평 토종다래|참견쟁이|청송 네자매 사과|함평 천지|함평애푸드|함평푸드잇|햇맘|홍삼실록|황금나비,공고|등록|출원
전라남도,함평군,특산품,함평단호박,유효출원,1,4820140000001,함평단호박,등록
전라남도,함평군,특산품,함평막걸리,유효출원,5,4020150004355|4020150004368|4020150047337|4020150047339|4020220105625,말많은친구|말없는친구|자희향|조을수록|좋을수록,등록
전라남도,함평군,특산품,함평천지한우,유효출원,20,4019990007807|4020030035195|4020040024146|4020060066057|4020060066061|4020070033313|4020080037446|4020120002229|4020140061325|4020160017458|4020170137263|4020180023532|4020190016494|4020210136581|4020210148202|4020220034206|4020240103855|4020240198459|4020240239214|4020250120289,나비고을|나비랑한우암소랑|나비애|들품 PORK|메가골드-엑스|아리찬늘 정성|월야 복분자|참푸른|천지마황|하여주|한우혼|함평 천지|함평월야 복분자|함평천지|함평한우|함평한우 육 해월다함|함평한우셀-비프,등록|출원
전라남도,함평군,특산품,함평한우,유효출원,20,4019990007807|4020030035195|4020040024146|4020060066057|4020060066061|4020070033313|4020080037446|4020120002229|4020140061325|4020160017458|4020170137263|4020180023532|4020190016494|4020210136581|4020210148202|4020220034206|4020240103855|4020240198459|4020240239214|4020250120289,나비고을|나비랑한우암소랑|나비애|들품 PORK|메가골드-엑스|아리찬늘 정성|월야 복분자|참푸른|천지마황|하여주|한우혼|함평 천지|함평월야 복분자|함평천지|함평한우|함평한우 육 해월다함|함평한우셀-비프,등록|출원
전라남도,함평군,유형유산,곤재우득록목판,미출원,0,,,
전라남도,함평군,유형유산,구 함평성당,미출원,0,,,
전라남도,함평군,유형유산,금산리방대형고분,미출원,0,,,
전라남도,함평군,유형유산,대덕리고영고분군,미출원,0,,,
전라남도,함평군,유형유산,마산리고분군,미출원,0,,,
전라남도,함평군,유형유산,신덕고분군,미출원,0,,,
전라남도,함평군,유형유산,양재리이팝나무,미출원,0,,,
전라남도,함평군,유형유산,영파정,미출원,0,,,
전라남도,함평군,유형유산,예덕리고분군,미출원,0,,,
전라남도,함평군,유형유산,용월리지석묘군,미출원,0,,,
전라남도,함평군,유형유산,용천사 석등,미출원,0,,,
전라남도,함평군,유형유산,월호리 일본식 가옥 및 창고,미출원,0,,,
전라남도,함평군,유형유산,이규행가옥,미출원,0,,,
전라남도,함평군,유형유산,죽암리고분,미출원,0,,,
전라남도,함평군,유형유산,진양리화동고분군,미출원,0,,,
전라남도,함평군,유형유산,척화비,미출원,0,,,
전라남도,함평군,유형유산,팔열부정각,미출원,0,,,
전라남도,함평군,유형유산,함평 고막천 석교,미출원,0,,,
전라남도,함평군,유형유산,함평 고막천석교,미출원,0,,,
전라남도,함평군,유형유산,함평 구 학다리역 급수탑,미출원,0,,,
전라남도,함평군,유형유산,함평 구)학다리역 급수탑,미출원,0,,,
전라남도,함평군,유형유산,함평 기각리 붉가시나무 자생북한지,미출원,0,,,
전라남도,함평군,유형유산,함평 기각리붉가시나무자생북한지,미출원,0,,,
전라남도,함평군,유형유산,함평 보광사범종,미출원,0,,,
전라남도,함평군,유형유산,함평 보림정사 목조여래좌상,미출원,0,,,
전라남도,함평군,유형유산,함평 월호리 일본식 가옥과 창고,미출원,0,,,
전라남도,함평군,유형유산,함평 이건풍가옥,미출원,0,,,
전라남도,함평군,유형유산,함평 이재혁가옥,미출원,0,,,
전라남도,함평군,유형유산,함평 자형정,미출원,0,,,
전라남도,함평군,유형유산,함평 천주교회,미출원,0,,,
전라남도,함평군,유형유산,함평 해보리 석불입상,미출원,0,,,
전라남도,함평군,유형유산,함평 향교리 느티나무·팽나무·개서어나무 숲,미출원,0,,,
전라남도,함평군,유형유산,함평금산리방대형고분,미출원,0,,,
전라남도,함평군,유형유산,함평대덕리고양고분군,미출원,0,,,
전라남도,함평군,유형유산,함평마산리고분군,미출원,0,,,
전라남도,함평군,유형유산,함평보광사범종,미출원,0,,,
전라남도,함평군,유형유산,함평양재리의이팝나무,미출원,0,,,
전라남도,함평군,유형유산,함평예덕리고분군,미출원,0,,,
전라남도,함평군,유형유산,함평예덕리신덕고분군,미출원,0,,,
전라남도,함평군,유형유산,함평용월리지석묘군,미출원,0,,,
전라남도,함평군,유형유산,함평용천사석등,미출원,0,,,
전라남도,함평군,유형유산,함평이건풍가옥,미출원,0,,,
전라남도,함평군,유형유산,함평이규행가옥,미출원,0,,,
전라남도,함평군,유형유산,함평이재혁가옥,미출원,0,,,
전라남도,함평군,유형유산,함평죽암리고분,미출원,0,,,
전라남도,함평군,유형유산,함평진양리화동고분군,미출원,0,,,
전라남도,함평군,유형유산,함평척화비,미출원,0,,,
전라남도,함평군,유형유산,함평해보리석불입상,미출원,0,,,
전라남도,함평군,유형유산,"함평 향교 느티나무,팽나무,개서어나무 숲",유효출원,1,4020170129397,대동향교마을,등록
전라남도,함평군,유형유산,함평향교,유효출원,1,4020170129397,대동향교마을,등록
전라남도,함평군,무형유산,남도노동요,미출원,0,,,
전라남도,함평군,문화축제,겨울빛축제,미출원,0,,,
전라남도,함평군,문화축제,대한민국 국향대전,미출원,0,,,
전라남도,함평군,문화축제,나비대축제,유효출원,1,4120010000000,함평나비대축제,등록
전라남도,함평군,문화축제,함평나비대축제,유효출원,1,4120010000000,함평나비대축제,등록
전라남도,해남군,특산품,겨울배추,유효출원,66,4019980016073|4019980033511|4020070048531|4020070048532|4020090039672|4020100052304|4020110026122|4020110053219|4020110054568|4020110063440|4020120010720|4020150011077|4020150023637|4020150058802|4020150058808|4020160088147|4020160117587|4020170024223|4020180033366|4020180165472|4020180178297|4020180178301|4020190011157|4020190011158|4020190049889|4020190152557|4020200070470|4020210028268|4020210221406|4020220077964|4020220115983|4020220126775|4020220126776|4020220126781|4020220126782|4020220137250|4020220137251|4020220174313|4020230006640|4020230007719|4020230023328|4020230023330|4020230023375|4020230023377|4020230073872|4020230101635|4020230159295|4020230172157|4020230188317|4020230188320|4020230197151|4020240032384|4020240034571|4020240034572|4020240231843|4020240231844|4020250033601|4020250063018|4020250063019|4020250066357|4020250066358|4020250131669|4020250201780|4020250203237|7020100000736|7020240001010,"가든뮤지엄|금빛노을|김복순 해남절임배추|남도 담은 김치|노랑단맛|대암|둥당애|땅,숨|땅끝 보배농원|땅끝 해남 해들녁|땅끝누리|땅끝맛|땅끝박가네 농업회사법인|땅끝해남|땅끝해풍 절임배추|맛젤|맵땡|맵땡해녀김치|명품겨울배추 설동이|미|미가온|믿음주고 신뢰받는 아삭아삭배추 미래유통영농조합법인|박비향(박비향)|베타미니|산이정원|시고르문희|아르뫼김치|앙증|오색향미|올팥|우리것 흙철이네|이조원 해남땅끝 김치|자연산이 산이|착한 사랑의 동행 배추김치|천생연분|친환경겨울배추 참|푸른채|학동리사람들영농조합법인|학동팜|한눈에반한 ""불멸의맛"" 땅끝해남해수절임배추|해남군|해남들 영농조합법인|해남참|해주네 항아리김치|홍쭈네농장|화산뜰|황토와 해풍을 먹고자란 해남절임배추|훈민약|훈민약배추|흙이야기농업회사법인(유) 흙이야기",공고|등록|출원
전라남도,해남군,특산품,땅끝햇살,유효출원,79,4019970003852|4019970011837|4019970012057|4019980016077|4019980025512|4019980033511|4020030036017|4020050055685|4020080011830|4020100052304|4020100052305|4020100052306|4020110054568|4020120010721|4020120043059|4020120048320|4020140038067|4020140050253|4020150012661|4020150022521|4020150022533|4020150022544|4020150052577|4020150090717|4020150096828|4020160004517|4020160009736|4020160029470|4020160082962|4020160086325|4020170029341|4020170058000|4020180034404|4020180034405|4020180034406|4020180085968|4020180085969|4020180091687|4020180149089|4020180178299|4020180178301|4020190049890|4020190100159|4020190150919|4020190150926|4020190152556|4020200068208|4020200165512|4020200165513|4020200177431|4020200215777|4020210053487|4020210086021|4020210086036|4020210090148|4020220054203|4020220072565|4020220201445|4020220207868|4020230023329|4020230023376|4020230092725|4020230098889|4020230166691|4020230210897|4020230210898|4020240027250|4020240063718|4020240145440|4020250033607|4020250104166|4020250214804|4020250232460|4020250237892|4020250242724|4520150007457|7020100000735|7020100000736|7020240000543,건강 바람|고구마 먹인 돼지고기 땅끝포크|금빛노을|꽃보다 아름다운|꿀담|꿈의쌀|나랏말싸미 미|다정다감|달빛담장|도시로 간 밥상|두누룩|둥당애|디노|땅끝 저녁노을 애애|땅끝 해남 해들녁|땅끝누리|땅끝미가 미|땅끝미인 미|땅끝애|땅끝애담 해남농협|땅끝해남|땅끝해남 메뚜기쌀 땅끝해남 메뚜기쌀은 깨끗한 환경에서 농부들이 한알한알 정성을 들여 재배한 우리쌀입니다.|땅끝햇살|레인보우 미|바로작|밥상의여왕|방긋웃는|베짱이 농부|복합 미네랄 쌀 우리쌀 복합광물질대미|비자커피|산이매화권역 꿈만들 애|살아있는 자연의 맛을 그대로 첫땅에서|상등급 땅끝마을 해남 우리나라 대표 품종 쌀이야기|세자 조청|속산중신곡 속산중신곡|신세대쌀|썰물탁주|오색향미|올팥 꽁지팥찌|용의 눈물|용의 눈쌀|용의눈미|움티움|윤라이스|자연산이 산이|주랑게|첫 사 랑|티라이스|한눈에 반한|한눈에반한쌀|해나미|해남 율곡할머니 방앗간|해남꿀구마떡|해남참|해창|해창블루|해풍찰진미맑은수다이어트쌀 해미수|햇살아람|행복화송|현우|황금정원,공고|등록|출원
전라남도,해남군,특산품,해남겨울배추,유효출원,66,4019980016073|4019980033511|4020070048531|4020070048532|4020090039672|4020100052304|4020110026122|4020110053219|4020110054568|4020110063440|4020120010720|4020150011077|4020150023637|4020150058802|4020150058808|4020160088147|4020160117587|4020170024223|4020180033366|4020180165472|4020180178297|4020180178301|4020190011157|4020190011158|4020190049889|4020190152557|4020200070470|4020210028268|4020210221406|4020220077964|4020220115983|4020220126775|4020220126776|4020220126781|4020220126782|4020220137250|4020220137251|4020220174313|4020230006640|4020230007719|4020230023328|4020230023330|4020230023375|4020230023377|4020230073872|4020230101635|4020230159295|4020230172157|4020230188317|4020230188320|4020230197151|4020240032384|4020240034571|4020240034572|4020240231843|4020240231844|4020250033601|4020250063018|4020250063019|4020250066357|4020250066358|4020250131669|4020250201780|4020250203237|7020100000736|7020240001010,"가든뮤지엄|금빛노을|김복순 해남절임배추|남도 담은 김치|노랑단맛|대암|둥당애|땅,숨|땅끝 보배농원|땅끝 해남 해들녁|땅끝누리|땅끝맛|땅끝박가네 농업회사법인|땅끝해남|땅끝해풍 절임배추|맛젤|맵땡|맵땡해녀김치|명품겨울배추 설동이|미|미가온|믿음주고 신뢰받는 아삭아삭배추 미래유통영농조합법인|박비향(박비향)|베타미니|산이정원|시고르문희|아르뫼김치|앙증|오색향미|올팥|우리것 흙철이네|이조원 해남땅끝 김치|자연산이 산이|착한 사랑의 동행 배추김치|천생연분|친환경겨울배추 참|푸른채|학동리사람들영농조합법인|학동팜|한눈에반한 ""불멸의맛"" 땅끝해남해수절임배추|해남군|해남들 영농조합법인|해남참|해주네 항아리김치|홍쭈네농장|화산뜰|황토와 해풍을 먹고자란 해남절임배추|훈민약|훈민약배추|흙이야기농업회사법인(유) 흙이야기",공고|등록|출원
